iterations,error_feas_max,error_feas_mean,error_opt_max,error_opt_mean,error_total_mean
219,0.0018382948951160619,0.0011978180043469722,0.002873232200337841,0.0018685327566970455,0.0015331753805220088
220,0.002159011489926325,0.0013365179334841229,0.0038067046730441033,0.0017983310582762734,0.001567424495880198
221,0.002816824924167563,0.002148735546041865,0.004718217445350569,0.002285084901786845,0.002216910223914355
222,0.003923853828182429,0.0016658727873972233,0.005093589696892208,0.002813019256536101,0.002239446021966662
223,0.004907671174374904,0.002629114772670229,0.00533683354115268,0.003608959186656617,0.003119036979663423
224,0.0060622768036922275,0.002161625755742706,0.005240904469050589,0.0021804918790735025,0.0021710588174081043
225,0.00713331321295502,0.005567805122996057,0.009356773216860828,0.004467696339499255,0.005017750731247656
226,0.007607961692708909,0.0042673666565309154,0.011156386637710588,0.0034149532722186223,0.0038411599643747686
227,0.008473268061132473,0.004586281932171797,0.005520646819104272,0.0020256067083972234,0.0033059443202845106
228,0.008934748309714118,0.0034762264053380633,0.014944470001244294,0.004261489372183058,0.0038688578887605607
229,0.0025747717552079895,0.0022783797808716166,0.003253173855235786,0.0018470128601255555,0.002062696320498586
230,0.00844248261527354,0.004781863418198157,0.019324222268760627,0.007643864848641341,0.006212864133419749
231,0.0005935025835145029,0.0004217752950506609,0.005529662449616883,0.0027300058579202593,0.0015758905764854602
232,0.0005323682335300314,0.00033628947069532433,0.005290624148744374,0.002463843394783736,0.0014000664327395301
233,0.0005317704987122205,0.0002678538306880457,0.0051980486041808705,0.0010140793204591633,0.0006409665755736045
234,0.0006688354154361172,0.00028748189084957723,0.0051040791482940846,0.0014952546870657271,0.0008913682889576522
235,0.0007371420746803383,0.0004464216391948135,0.004404955612162976,0.0009353722088482657,0.0006908969240215396
236,0.0008045645026835363,0.0006031363540645644,0.004144894139594114,0.0014201098474065966,0.0010116231007355806
237,0.0008513269202520246,0.00079251455653291,0.004919693388127736,0.0011751764623071028,0.0009838455094200063
238,0.0012203747982805005,0.0010158678949040005,0.004932485086391375,0.0023477698854675317,0.001681818890185766
239,0.0016041962383725103,0.001259134677408571,0.004876210347729545,0.002198991789012756,0.0017290632332106635
240,0.0018767949993797226,0.0014881075798830726,0.004714478632776714,0.0018651013739886871,0.0016766044769358798
241,0.0021929352025410196,0.0013176320038201753,0.004476831850431254,0.002259560655055476,0.0017885963294378255
242,0.002940304071599568,0.0019665274348152715,0.004736692372371569,0.002665392578262087,0.002315960006538679
243,0.003970061111033154,0.0019080876531157546,0.003898216418773146,0.0029552746753193078,0.0024316811642175313
244,0.0050454646516316206,0.002069178707512998,0.0055076046362564895,0.0035777254711446193,0.002823452089328809
245,0.006302173765972078,0.002459330614068056,0.00689016745132665,0.003044612724136913,0.0027519716691024845
246,0.007286254634314681,0.003723564740889492,0.008862140154488884,0.0032924562673384444,0.0035080105041139682
247,0.007794685516002671,0.00306092423584546,0.01078533817973968,0.00375591680000253,0.003408420517923995
248,0.008667784925316667,0.003970295905878777,0.012740805291959197,0.005473584784911853,0.004721940345395315
249,0.009171953876504383,0.004999331832952557,0.014640095822349462,0.006567679880579718,0.005783505856766138
250,0.009243808355777466,0.003649615334198724,0.01670971344820879,0.004185833322105309,0.003917724328152017
251,0.00887070747531859,0.003545407489078986,0.01891840912745051,0.0034303397894663206,0.0034878736392726533
252,0.0007769157234250385,0.00048362309572643375,0.006739468517204651,0.0021974530962393197,0.0013405380959828767
253,0.0005997938182057303,0.000353021199863626,0.0017699426274281971,0.0007079770509713352,0.0005304991254174806
254,0.0006223252319497185,0.00022326426838041217,0.006691301343848745,0.0016071762062588222,0.0009152202373196172
255,0.0008226746687904308,0.0005215153618526877,0.006673863758638188,0.003670675070915079,0.002096095216383883
256,0.0009130052101713163,0.0004872077404889525,0.006570687379305162,0.001205179501535618,0.0008461936210122853
257,0.0010037178846980777,0.0007600376571783379,0.004938729694990075,0.0019361324526383638,0.0013480850549083508
258,0.0010940689512690214,0.000897521276028837,0.006359075704018512,0.0017478488580006959,0.0013226850670147664
259,0.0012418649272118519,0.0010975218282965546,0.006250578714879234,0.002915081674231932,0.0020063017512642434
260,0.0016239891957820004,0.0012976666925747014,0.004257707205553574,0.0033111499633497856,0.0023044083279622433
261,0.0018834820187580681,0.0012971240460228695,0.005631744227348866,0.003704317060008314,0.0025007205530155918
262,0.002218526942176334,0.0018164299475576574,0.005371247342970464,0.002162806442668749,0.0019896181951132032
263,0.0030856988875646463,0.002034189853102545,0.004737713852906373,0.0031362482214658135,0.002585219037284179
264,0.004003019810078329,0.0027945334716451982,0.00391699623840068,0.00267261509156585,0.0027335742816055244
265,0.00517006172687057,0.0038586166630722616,0.004774836783544251,0.0032588385348317783,0.00355872759895202
266,0.006436893961860793,0.003174565384609608,0.005831642456338838,0.00307509358744733,0.003124829486028469
267,0.0073972940224151665,0.003859052904484831,0.008357367647568389,0.0041222844144775195,0.0039906686594811756
268,0.008059898128660562,0.003763691096867397,0.010233523482748662,0.004288227992176582,0.004025959544521989
269,0.009155023738799537,0.005786033526983604,0.012145442706740107,0.004784995839271248,0.005285514683127426
